id,docket_id,entry_id,entry_number,date_filed,description
1228,50390,120938512,1208179523,2019-11-15,"UNDERLYING DECISION IN CASE [1815996] submitted by John M.E. Saad [Service Date: 11/15/2019 ] [19-1214] (Levine, Sarah) [Entered: 11/15/2019 12:10 PM]"
1229,50390,120938510,1208179511,2019-11-15,"STATEMENT OF INTENT REGARDING APPENDIX DEFERRAL [1815992] filed by John M.E. Saad [Service Date: 11/15/2019 ] Intent: AppxNotDeferred [19-1214] (Levine, Sarah) [Entered: 11/15/2019 12:05 PM]"
1230,50390,120938511,1208179520,2019-11-15,"STATEMENT OF ISSUES [1815995] filed by John M.E. Saad [Service Date: 11/15/2019 ] [19-1214] (Levine, Sarah) [Entered: 11/15/2019 12:07 PM]"
1231,50390,120938513,1208182417,2019-11-26,"CERTIFIED INDEX TO RECORD [1817585] filed by SEC [Service Date: 11/26/2019 ] [19-1214] (Mishra, Dina) [Entered: 11/26/2019 10:11 AM]"
1232,50390,120938514,1208187430,2019-12-16,CLERK'S ORDER [1820381] filed setting briefing schedule: PETITIONER Brief due 01/27/2020. APPENDIX due 01/27/2020. RESPONDENT Brief due on 02/26/2020. PETITIONER Reply Brief due 03/18/2020 [19-1214] [Entered: 12/16/2019 06:04 PM]
1233,50390,120938515,1208188084,2019-12-18,"LETTER [1820696] advising of arguing counsel's availability for oral argument filed by John M.E. Saad [Service Date: 12/18/2019 ] [19-1214] (Levine, Sarah) [Entered: 12/18/2019 02:58 PM]"
1234,50390,120938516,1208195691,2020-01-21,"UNOPPOSED MOTION [1824852] to extend time to file brief to 02/26/2020 filed by John M.E. Saad [Service Date: 01/21/2020 ] Length Certification: 193 words.. [19-1214] (Levine, Sarah) [Entered: 01/21/2020 12:07 PM]"
1235,50390,120938517,1208196101,2020-01-22,"CLERK'S ORDER [1825103] filed granting petitioner's unopposed motion to extend time [1824852-2], The following revised briefing schedule will now apply: PETITIONER Brief due 02/26/2020. APPENDIX due 02/26/2020. RESPONDENT Brief due on 03/27/2020. PETITIONER Reply Brief due 04/17/2020 [19-1214] [Entered: 01/22/2020 01:07 PM]"
1236,50390,120938519,1208205145,2020-02-26,"JOINT APPENDIX [1830180] filed by John M.E. Saad. [Volumes: 1] [Service Date: 02/26/2020 ] [19-1214] (Levine, Sarah) [Entered: 02/26/2020 10:25 AM]"
1237,50390,120938518,1208205138,2020-02-26,"APPELLANT BRIEF [1830177] filed by John M.E. Saad [Service Date: 02/26/2020 ] Length of Brief: 12,998 Words. [19-1214] (Levine, Sarah) [Entered: 02/26/2020 10:21 AM]"
1238,50390,358184071,1208211818,2020-03-19,
1239,50390,358189143,1208224843,2020-05-04,
1240,50390,358194004,1208237045,2020-06-17,
1241,50390,358194493,1208238623,2020-06-23,
1242,50390,358203125,1208262473,2020-09-11,
1243,50390,358226510,1208279557,2020-11-06,
1244,50390,358226511,1208279554,2020-11-06,
1245,67537,454449774,,1997-03-31,"CIVIL CASE DOCKETED. Notice filed by Richard P. Krell, as well as Objectors, Elizabeth Bajek, Amanda Bajek, Helen Bartsch, Mark Ciconte, Raymond Dolce, Margaret Dolice, Louise Duggan, Peter Charles Duncan, Mary Howe, Mary Krell, William Morris, Diana Racer, Thomas Racer, Gweneth Reidel, Estate of Carl J. Scalzo, Marie Scalzo, Terry Sligar, Alice Smith, Jerry Smith, and William Walton. (LLD) [Entered: 04/01/1997 11:43 AM]"
1246,67537,454449778,,1997-04-04,"APPENDIX IN SUPPORT of motion to consolidate and to expedite appeals 97-5155 & 97-5156, and for enlargement of page limitation for briefs, filed. Certificate of service dated 4/4/97. [97-5155, 97-5156] (LLD) [Entered: 04/07/1997 10:31 AM]"
1247,67537,454449777,,1997-04-04,"BRIEF IN SUPPORT of motion to consolidate and to expedite appeals 97-5155 & 97-5156, and for enlargement of page limitation for briefs, filed. Certificate of service date 4/4/97. [97-5155, 97-5156] (LLD) [Entered: 04/07/1997 10:24 AM]"
1248,67537,454449779,,1997-04-04,"Affidavit of Melvyn I. Weiss in support of motion to consolidate and to expedite appeals 97-5155 & 97-5156, and for enlargement of page limitation for briefs, filed. (LLD) [Entered: 04/07/1997 10:41 AM]"
1249,67537,454449776,,1997-04-04,"MOTION by Plaintiffs-Appellees to consolidate and to expedite appeals 97-5155 & 97-5156, and for enlargement of page limitation for briefs, including the following proposed briefing schedule: Appellants' brief not to exceed 75 pages to be filed and served on or before 5/2/97; Appellees' brief not to exceed 75 pages to be filed and served on or before 5/30/97; A reply brief, if any, not to exceed 25 pages to be filed and served on or before 6/6/97, filed. Answer due 4/9/97 @ 4:00 p.m. Certificate of Service dated 4/4/97. (LLD) [Entered: 04/07/1997 10:06 AM]"
1250,67537,454449780,,1997-04-04,"Affidavit of Robert L. Hoyer in support of motion to consolidate and to expedite appeals 97-5155 & 97-5156, and for enlargement of page limitation for briefs, filed. (LLD) [Entered: 04/07/1997 10:45 AM]"
1251,67537,454449775,,1997-04-04,"TRANSCRIPT PURCHASE ORDER (Part I), already on file in the District Court Clerk's Office, filed. (LLD) [Entered: 04/07/1997 08:19 AM]"
1252,67537,454449781,,1997-04-09,"APPEARANCE from Attorney Reid L. Ashinoff on behalf of Appellee Prudential Ins Co, filed. (LLD) [Entered: 04/09/1997 10:00 AM]"
1253,67537,454449784,,1997-04-09,"RESPONSE by Appellants to motion to consolidate and to expedite appeals 97-5155 & 97-5156, and for enlargement of page limitation for briefs, with separate proposed briefing schedule included in ""Exhibit A"" of their response, filed. Certificate of service dated 4/9/97. (LLD) [Entered: 04/10/1997 08:19 AM]"
1254,67537,454449783,,1997-04-09,"RESPONSE filed by Appellee Prudential Ins Co to motion to consolidate and to expedite appeals 97-5155 & 97-5156, and for enlargement of page limitation for briefs, with request that the Court allow the parties to file principal briefs of up to 100 pages in length, filed. Certificate of service dated 4/8/97. (LLD) [Entered: 04/09/1997 01:34 PM]"
1255,67537,454449782,,1997-04-09,"DISCLOSURE STATEMENT on behalf of Appellee Prudential Ins Co, filed. (LLD) [Entered: 04/09/1997 10:01 AM]"
1256,67537,454449787,,1997-04-11,"APPEARANCE from Attorney Melvyn I. Weiss on behalf of Appellee George A. Zoller (Class Action Plaintiff Representative), filed. (LLD) [Entered: 04/15/1997 04:40 PM]"
1257,67537,454449786,,1997-04-11,Certified copy of Order sent to Clerk of District Court. (LLD) [Entered: 04/11/1997 04:01 PM]
1258,67537,454449788,,1997-04-11,"DISCLOSURE STATEMENT on behalf of Appellee George A. Zoller (Class Action Plaintiff Representative), filed. (LLD) [Entered: 04/15/1997 04:42 PM]"
1259,67537,454449785,,1997-04-11,"ORDER (Greenberg, Authoring Judge, and McKee, Circuit Judges) granting motion to consolidate appeals 97-5155 & 97-5156. The motion to expedite is denied. The district court's opinions and orders of 3/17/97, and 3/20/97, can be placed in a separate appendix. The original and answering briefs may be 65 pages in length. We decline to stay the sanction proceedings in the district court, filed. E-43-E (LLD) [Entered: 04/11/1997 02:49 PM]"
1260,67537,454449791,,1997-04-11,"INFORMATION STATEMENT on behalf of Appellants, received. (LLD) [Entered: 04/15/1997 04:58 PM]"
1261,67537,454449790,,1997-04-11,"DISCLOSURE STATEMENT on behalf of Appellants, filed. (LLD) [Entered: 04/15/1997 04:52 PM]"
1262,67537,454449789,,1997-04-11,"APPEARANCE from Attorney Michael P. Malakoff on behalf of Appellants, filed. (LLD) [Entered: 04/15/1997 04:49 PM]"
1263,67537,454449793,,1997-04-15,"APPEARANCE from Attorney Allyn Z. Lite on behalf of Appellee George A. Zoller (Class Action Plaintiff Representative), filed. (LLD) [Entered: 04/16/1997 10:32 AM]"
1264,67537,454449792,,1997-04-15,"MOTION filed by Appellants for clarification or alternatively, for modification of order dated 4/11/97, filed. Answer due 4/24/97. Certificate of Service dated 4/14/97. (LLD) [Entered: 04/15/1997 01:45 PM]"
1265,67537,454449794,,1997-04-15,"DISCLOSURE STATEMENT on behalf of Appellee George A. Zoller (Class Action Plaintiff Representative), filed. (LLD) [Entered: 04/16/1997 10:33 AM]"
1266,67537,454449795,,1997-04-16,"RESPONSE filed by Appellee George A. Zoller, Class Action Plaintiff Representative, to motion for clarification, or alternatively, for modification of order dated 4/11/97, with service. (LLD) [Entered: 04/16/1997 10:57 AM]"
1267,67537,454449796,,1997-04-21,"ORDER (Greenberg, Authoring Judge, and McKee, Circuit Judges) denying motion to modify the order of 4/11/97. The order was intended to specify the length of the briefs in the consolidated appeals and thus applies to both cases. Accordingly, a single original and answering brief in both cases of 65 pages was intended, filed. E-50 (LLD) [Entered: 04/21/1997 04:13 PM]"
1268,67537,454449797,,1997-04-22,"MOTION filed by Appellants in 97-5155, 97-5156 & 97-5194, Richard P. Krell, et al., to stay district court order dated 4/15/97 for sanction proceedings under F.R.A.P. 8. Answer due 5/1/97. Certificate of Service dated 4/21/97. (LLD) [Entered: 04/23/1997 10:45 AM]"
1269,67537,454449798,,1997-04-23,"ORDER (Clerk) consolidating appeal Nos. 97-5155, 97-5156, 97-5193, 97-5194, 97-5216, 97-5217 & 97-5218 for disposition and the filing of a single responding brief by appellee. To the extent possible the appellants are to file a single joint appendix so that redundant copies of documents are not submitted. Appellee's brief shall not exceed 65 pages in length unless otherwise ordered. It is further ordered that the appeal filed at No. 97-5194 is consolidated for all purposes with the appeals filed at Nos. 97-5155 and 97-5156. The 65 page single brief limit established by the Court shall apply to all three appeals. It is further ordered that appellants' briefs and the joint appendix shall be filed and served on or before 6/2/97; appellee's brief shall be filed and served on or before 7/7/97; and, appellants' reply briefs shall be filed and served on or before 7/24/97, filed. (LLD) [Entered: 04/23/1997 01:09 PM]"
1270,67537,454449799,,1997-04-23,"RESPONSE filed by Class Action Plaintiffs/Appellees, George A. Zoller, et al., in opposition to motion by appellants in 97-5155, 97-5156 & 97-5194, Richard P. Krell, et al., to stay district court order dated 4/15/97 for sanction proceedings under F.R.A.P. 8. Certificate of service dated 4/23/97. (LLD) [Entered: 04/23/1997 01:46 PM]"
1271,67537,454449800,,1997-04-25,"CERTIFIED LIST filed. (Cvs. 97-5155, 97-5156, 97-5193, 97-5194, 97-5216, 97-5217 & 97-5218) (LLD) [Entered: 04/25/1997 04:37 PM]"
1272,67537,454449802,,1997-04-28,Certified copy of Order sent to Clerk of District Court. (LLD) [Entered: 04/28/1997 04:08 PM]
1273,67537,454449801,,1997-04-28,"ORDER (Greenberg, Authoring Judge, and McKee, Circuit Judges) granting motion by appellants to stay district court order and the order of 4/15/97 is stayed, filed. E-57 (LLD) [Entered: 04/28/1997 03:59 PM]"
1274,67537,454449804,,1997-05-15,"APPENDIX I in support of motion by Appellants, Richard P. Krell, et al., to vacate district court's second ""judgment"" and opinion entered after the Krell Objectors' appeals were docketed, filed. Certificate of service dated 5/14/97. SEND TO MERITS PANEL (LLD) [Entered: 05/16/1997 09:14 AM]"
1275,67537,454449805,,1997-05-15,"APPENDIX II in support of motion by Appellants, Richard P. Krell, et al., to vacate district court's second ""judgment"" and opinion entered after the Krell Objectors' appeals were docketed, filed. Certificate of service dated 5/14/97. SEND TO MERITS PANEL (LLD) [Entered: 05/16/1997 09:17 AM]"
1276,67537,454449803,,1997-05-15,"MOTION by Appellants, Richard P. Krell, et al., to vacate district court's second ""judgment"" and opinion entered after the Krell Objectors' appeals were docketed, filed. Answer due 5/26/97. Certificate of Service dated 5/14/97. SEND TO MERITS PANEL (LLD) [Entered: 05/16/1997 09:04 AM]"
1277,67537,454449806,,1997-05-21,"RESPONSE by Class Action Plaintiff Appellees, George A. Zoller, et al., to motion by appellants to vacate district court's second ""judgment"" and opinion entered after the Krell Objectors' appeals were docketed, filed. Certificate of service dated 5/20/97. SEND TO MERITS PANEL (LLD) [Entered: 05/27/1997 04:11 PM]"
1278,67537,454449807,,1997-05-23,"RESPONSE by Appellee Prudential Ins Co to appellants motion to vacate district court's second ""judgment"" and opinion entered after the Krell Objectors' appeals were docketed, filed. Certificate of service dated 5/22/97. SEND TO MERITS PANEL (LLD) [Entered: 05/27/1997 04:16 PM]"
1279,67537,454449808,,1997-05-29,"ORDER (Clerk) It is hereby ordered that the appeal filed at No. 97-5312 is consolidated with the appeals filed at 97-5155 and 97-5156 for all purposes. The 65 page single brief limit established by the Court shall apply to all three appeals. Appellant's consolidated brief remains due to be filed on or before 6/2/97. It is further ordered that any additional appeal filed from the District Court's 4/14/97 and/or 5/6/97 orders which might be filed by counsel representing the appellants in Nos. 97-5155, 97-5156, and 97-5312 shall be consolidated with those appeals for all purposes in the manner specified by this order without further order, filed. (LLD) [Entered: 05/29/1997 03:45 PM]"
1280,67537,454449811,,1997-05-29,"RESPONSE by Class Action Plaintiffs/Appellees, George A. Zoller, et al., in 97-5155, 97-5156, 97-5216 & 97-5217 to motion by appellants to allow three separate appellants to file joint brief(s) reducing total pages and to enlarge the briefing schedule to 6/17/97, filed. Certificate of service dated 5/29/97. (LLD) [Entered: 06/02/1997 01:03 PM]"
1281,67537,454449810,,1997-05-29,"RESPONSE by Appellee Prudential Ins Co in 97-5155, 97-5156, 97-5216 & 97-5217 to motion by appellants to allow three separate appellants to file joint brief(s) reducing total pages and to enlarge the briefing schedule to 6/17/97, filed. Certificate of service dated 5/29/97. (LLD) [Entered: 06/02/1997 12:58 PM]"
1282,67537,454449809,,1997-05-29,"MOTION by Appellants in 97-5155, 97-5156, 97-5216 & 97-5217 to allow three separate appellants to file joint brief(s) reducing total pages and to enlarge the briefing schedule to 6/17/97, filed. Answer due 6/9/97. Certificate of Service dated 5/28/97. (LLD) [Entered: 06/02/1997 11:30 AM]"
1283,67537,454449812,,1997-06-02,"ORDER (Clerk) It is hereby ordered that the appeal docketed at No. 97-5333 is consolidated with the appeals docketed at Nos. 97-5155/56, 97-5193, 97-5216/17/18 & 97-5312 in the manner prescribed in the 4/23/97 and 5/29/97 Clerk's orders. A consolidated brief shall be filed in Nos. 97-5216 & 97-5333 which shall not exceed 50 pages in length. That consolidated brief shall remain due to be filed and served on 6/2/97, filed. (LLD) [Entered: 06/02/1997 02:31 PM]"
1284,67537,454449813,,1997-06-05,"MOTION by Public Citizen, Inc. for leave to file brief amicus curiae in support of appellants, filed. Answer due 6/12/97. Certificate of Service dated 6/2/97. (LLD) [Entered: 06/05/1997 04:26 PM]"
1285,67537,454449814,,1997-06-06,"APPEARANCE from Attorney John J. Gibbons on behalf of Appellee Robert C. Winters, filed. (LLD) [Entered: 06/09/1997 09:16 AM]"
1286,67537,454449815,,1997-06-06,"DISCLOSURE STATEMENT on behalf of Appellee Robert C. Winters, filed. (LLD) [Entered: 06/09/1997 09:17 AM]"
1287,67537,454449816,,1997-06-12,"MOTION by Appellee, the late Robert A. Beck, in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312 for leave to enter an appearance and to substitute Frances K. Beck, as Executrix of the Estate of Robert A. Beck, as appellee, filed. Answer due 6/23/97. Certificate of Service dated 6/11/97. (LLD) [Entered: 06/17/1997 02:11 PM]"
1288,67537,454449819,,1997-06-13,"AMICUS BRIEF on behalf of Public Citizen Inc in 97-5155, 97-5156, 97-5216 & 97-5217 Pages: 21, Delivered by mail, filed. Certificate of service date 6/2/97. (LLD) [Entered: 06/13/1997 05:01 PM]"
1289,67537,454449818,,1997-06-13,"ORDER (Greenberg, Authoring Circuit Judge) granting motion by Public Citizen, Inc. for leave to proceed as amicus curiae in support of appellants. This order does not include a right to argue orally as only the merits panel can allow that right. The appellees are granted leave to file and serve answering briefs directed to this brief, filed. E-74 (LLD) [Entered: 06/13/1997 12:55 PM]"
1290,67537,454449817,,1997-06-13,"ORDER (Greenberg, Authoring Judge, and McKee, Circuit Judges) granting motion by appellants in Nos. 97-5155, 97-5156, 97-5216 & 97-5217 to allow three separate appellants to file joint brief(s) reducing total pages and to enlarge the briefing schedule to 6/17/97, except that the appellate brief shall not exceed 70 pages and any satellite brief shall not exceed 10 pages. Appellees are granted an extension until 8/6/97 to file their briefs, filed. E-71 (LLD) [Entered: 06/13/1997 12:23 PM]"
1291,67537,454449820,,1997-06-17,"ORDER (Clerk) granting motion by appellee, the late Robert A. Beck, in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312 for leave to enter an appearance and to substitute Frances K. Beck, as Executrix of the Estate of Robert A. Beck, as appellee, filed. (LLD) [Entered: 06/17/1997 02:17 PM]"
1292,67537,454449822,,1997-06-17,"BRIEF on behalf of Appellants in Nos. 97-5155, 97-5156 & 97-5312, Pages: 70, Copies: 10, Delivered by mail, filed. Certificate of date 6/17/97. (LLD) [Entered: 06/23/1997 02:47 PM]"
1293,67537,454449821,,1997-06-17,"APPEARANCE from Attorney Frederick B. Lacey on behalf of Appellee Frances K. Beck, as Executrix of the Estate of Robert A. Beck, filed. (LLD) [Entered: 06/17/1997 02:42 PM]"
1294,67537,454449823,,1997-06-18,"APPENDIX on behalf of Appellants in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312. Copies: 4, Volumes: 21, 3 Sections: Section I: the Appendix of Filings (Volume I through XIV); Section II: the Appendix of Judgments and Opinions (Volume XV), and Section III: the Appendix of Selected Exhibits (Exhibit Appendix Volume 1 through Exhibit Appendix Volume 6). Delivered by mail, filed. Certificate of service date 6/16/97. (LLD) [Entered: 06/19/1997 10:55 AM]"
1295,67537,454449826,,1997-06-19,"DISCLOSURE STATEMENT on behalf of Amicus-appellant Public Citizen Inc, filed. (LLD) [Entered: 06/19/1997 05:08 PM]"
1296,67537,454449825,,1997-06-19,"APPEARANCE from Attorney Alan B. Morrison on behalf of Amicus-appellant Public Citizen Inc, filed. (LLD) [Entered: 06/19/1997 05:07 PM]"
1297,67537,454449824,,1997-06-19,"APPEARANCE from Attorney Brian S. Wolfman on behalf of Amicus-appellant Public Citizen Inc, filed. (LLD) [Entered: 06/19/1997 05:06 PM]"
1298,67537,454449828,,1997-06-20,Certified copy of Order sent to Clerk of District Court. (LLD) [Entered: 06/20/1997 04:52 PM]
1299,67537,454449827,,1997-06-20,"ORDER (Greenberg, Authoring Judge, Alito, and McKee, Circuit Judges) referring to the merits panel the motion by appellants, Richard P. Krell, et al., to vacate district court's second ""judgment"" and opinion entered after the Krell Objectors' appeals were docketed, filed. SEND TO MERITS PANEL. E-68 (LLD) [Entered: 06/20/1997 03:56 PM]"
1300,67537,454449829,,1997-06-20,"APPEARANCE from Attorney Reid L. Ashinoff on behalf of Appellee Ronald D. Barbaro, filed. (LLD) [Entered: 07/15/1997 09:21 AM]"
1301,67537,454449830,,1997-07-15,"MOTION by Appellee Prudential Ins Co in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312 for leave to file a single, consolidated brief in response to the briefs of appellants and amicus curiae of up to 85 pages in length, which the Court may wish to construe as a motion to reconsider the Court's order dated 4/21/97, filed. Answer due 7/24/97. Certificate of Service dated 7/14/97. (LLD) [Entered: 07/16/1997 04:37 PM]"
1302,67537,454449831,,1997-07-18,"RESPONSE by Appellants, Richard P. Krell, et al., to motion by Appellee, Prudential Ins Co, for leave to file a single consolidated brief in response to the briefs of appellants and amicus curiae of up to 85 pages in length, which the Court may wish to construe as a motion to reconsider the Court's order dated 4/21/97, with service, filed. (LLD) [Entered: 07/18/1997 03:15 PM]"
1303,67537,454449832,,1997-07-30,"MOTION by Class Plaintiffs/Appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, for leave to file a single, consolidated brief in response to the briefs of appellants and amicus curiae of up to 90 pages in length, which the Court may wish to construe as a motion to reconsider the Court's order dated 4/21/97, filed. Answer due 8/8/97. Certificate of Service dated 7/29/97. (LLD) [Entered: 07/30/1997 04:41 PM]"
1304,67537,454449833,,1997-08-06,"MOTION by Appellees, Prudential Ins Co, Robert C. Winters, Frances K. Beck, Ronald D. Barbaro, and Class Plaintiffs/Appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, for leave to supplement the record on appeal, filed. Answer due 8/18/97. Certificate of Service dated 8/6/97. SEND TO MERITS PANEL (LLD) [Entered: 08/08/1997 03:04 PM]"
1305,67537,454449834,,1997-08-08,"ORDER (McKee, Authoring Circuit Judge) granting motion by appellee, Prudential Insurance Company of America, in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, for leave to file a single, consolidated brief in response to the briefs of appellants and amicus curiae of up to 85 pages in length, which the Court may wish to construe as a motion to reconsider the Court's order dated 4/21/97, and granting motion by class plaintiffs/appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, for leave to file a single, consolidated brief in response to the briefs of appellants and amicus curiae of up to 90 pages in length, which the Court may wish to construe as a motion to reconsider the Court's order dated 4/21/97, filed. E-8 (LLD) [Entered: 08/08/1997 03:16 PM]"
1306,67537,454449835,,1997-08-08,"BRIEF on behalf of Appellees, Prudential Ins Co, Robert C. Winters, Frances K. Beck, and Ronald D. Barbaro, in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, Pages: 83, Copies: 10, Delivered by mail, filed. Certificate of Service date 8/6/97. (LLD) [Entered: 08/21/1997 10:57 AM]"
1307,67537,454449836,,1997-08-08,"BRIEF on behalf of Class Plaintiffs/Appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, Pages: 87, Copies: 10, Delivered by mail, filed. Certificate of Service date 8/6/97. (LLD) [Entered: 08/21/1997 11:18 AM]"
1308,67537,454449837,,1997-08-19,"MOTION by Appellees, Prudential Ins Co, Robert C. Winters, Frances K. Beck, Ronald D. Barbaro, and Class Plaintiffs/Appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, for leave to file joint supplemental appendix, filed. Answer due 8/29/97. Certificate of Service dated 8/19/97. (LLD) [Entered: 08/21/1997 02:12 PM]"
1309,67537,454449838,,1997-08-20,"MOTION by Appellants, Richard P. Krell, et al., and Richard E. Johnson, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, for leave to file one joint reply brief enlarging total pages from 50 pages to 70 pages, and for extension of time until 9/4/97 file joint reply brief, Answer due 8/29/97. Certificate of Service dated 8/19/97. (LLD) [Entered: 08/22/1997 01:53 PM]"
1310,67537,454449839,,1997-08-22,"MEMORANDUM IN OPPOSITION by Class Plaintiffs/Appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, to motion by Appellants, Richard P. Krell, et al., and Richard E. Johnson, for leave to file one joint reply brief enlarging total pages from 50 pages to 70 pages, and for extension of time until 9/4/97 to file joint reply brief, filed. Certificate of service dated 8/21/97. (LLD) [Entered: 08/22/1997 02:10 PM]"
1311,67537,454449840,,1997-08-25,"ORDER (Clerk) The motion by Appellees, Prudential Ins Co, Robert C. Winters, Frances K. Beck, Ronald D. Barbaro, and Class Plaintiffs/Appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, to supplement the record on appeal is referred to the merits panel; The motion by Appellees, Prudential Ins Co, Robert C. Winters, Frances K. Beck, Ronald D. Barbaro, and Class Plaintiffs/Appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, to file joint supplemental appendix is granted with filing as of the date of this order, filed. SEND TO MERITS PANEL (LLD) [Entered: 08/25/1997 08:41 AM]"
1312,67537,454449841,,1997-08-25,"JOINT SUPPLEMENTAL APPENDIX on behalf of Appellees, Prudential Ins Co, Robert C. Winters, Frances K. Beck, Ronald D. Barbaro, and Class Plaintiffs/Appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5193, 97-5217 & 97-5312, Copies: 4, Volumes: 1, Delivered by mail, filed. Certificate of service date 8/6/97. (LLD) [Entered: 08/25/1997 09:02 AM]"
1313,67537,454449842,,1997-09-08,"SECOND MOTION by Appellants, Richard P. Krell, et al., and Richard E. Johnson, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, for leave to file one joint reply brief of 70 pages that has been simultaneously submitted on 9/8/97, filed. Answer due 9/16/97. Certificate of Service dated 9/6/97. (LLD) [Entered: 09/09/1997 01:53 PM]"
1314,67537,454449843,,1997-09-08,"MOTION by Appellants, Richard P. Krell, et al., and Richard E. Johnson, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, for leave to supplement the record on appeal, filed. Answer due 9/16/97. Certificate of Service dated 9/6/97. SEND TO MERITS PANEL (LLD) [Entered: 09/09/1997 02:22 PM]"
1315,67537,454449844,,1997-09-08,"MOTION by Amicus-appellant Public Citizen Inc in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, for leave to file a reply brief, filed. Answer due 9/15/97. Certificate of Service dated 9/4/97. (LLD) [Entered: 09/09/1997 02:26 PM]"
1316,67537,454449845,,1997-09-10,"MOTION by Appellants, Richard P. Krell, et al., and Richard E. Johnson, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, for leave to file a joint supplemental appendix to the reply brief of appellants, filed. Answer due 9/19/97. Certificate of Service dated 9/9/97. (LLD) [Entered: 09/10/1997 11:09 AM]"
1317,67537,454449846,,1997-09-11,"ORDER (Clerk) referring to the merits panel the motion by Appellants, Richard P. Krell, et al., and Richard E. Johnson, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, for leave to supplement the record on appeal, filed. SEND TO MERITS PANEL. (LLD) [Entered: 09/11/1997 02:04 PM]"
1318,67537,454449847,,1997-09-11,"MEMORANDUM IN OPPOSITION by Class Plaintiffs/Appellees, George A. Zoller, et al., in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, to motion by appellants for leave to supplement the record on appeal, filed. Certificate of service dated 9/10/97. SEND TO MERITS PANEL (LLD) [Entered: 09/11/1997 02:16 PM]"
1319,67537,454449848,,1997-09-11,"MEMORANDUM IN OPPOSITION by Class Plaintiffs/Appellees, George A. Zoller, et al, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, to second motion by appellants for leave to file one joint reply brief of 70 pages that has been simultaneously submitted on 9/8/97, filed. Certificate of service dated 9/10/97. (LLD) [Entered: 09/11/1997 02:22 PM]"
1320,67537,454449849,,1997-09-11,"MEMORANDUM IN OPPOSITION by Class Plaintiffs/Appellees, George A. Zoller, et al, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, to motion by Amicus-appellant Public Citizen Inc for leave to file a reply brief, filed. Certificate of service dated 9/10/97. (LLD) [Entered: 09/11/1997 02:28 PM]"
1321,67537,454449850,,1997-09-11,"REPLY by Appellants, Richard P. Krell, et al., and Richard E. Johnson, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, to Memorandum in Opposition by Class Plaintiffs/Appellees, George A. Zoller, et al., to appellants motion for leave to supplement the record on appeal, received. Certificate of service dated 9/10/97. SEND TO MERITS PANEL (LLD) [Entered: 09/11/1997 02:34 PM]"
1322,67537,454449851,,1997-09-11,"ORDER (Clerk) granting motion by Appellants, Richard P. Krell, et al., and Richard E. Johnson, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, for leave to file a joint supplemental appendix to the reply brief of appellants with filing as of the date of this order, filed. (LLD) [Entered: 09/12/1997 03:01 PM]"
1323,67537,454449852,,1997-09-11,"JOINT SUPPLEMENTAL APPENDIX TO REPLY BRIEF OF APPELLANTS, Richard P. Krell, et al., and Richard E. Johnson, in Nos. 97-5155, 97-5156, 97-5217 & 97-5312, Copies: 4, Volumes: 1, Delivered by mail, filed. Certificate of service dated 9/6/97. (LLD) [Entered: 09/12/1997 03:21 PM]"
